seller_id,type,cv,R_mean,R_p25,R_p10,R_mean_eligible,R_mean_L_star,R_mean_cap_star,R_p25_eligible,R_p25_L_star,R_p25_cap_star,R_p10_eligible,R_p10_L_star,R_p10_cap_star
k_1d2732ef_1,seasonal,0.6424747109413147,250.1119842529297,153.96609497070312,59.1701774597168,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_1d29dfba_0,stable,0.5737245678901672,197.82032775878906,139.19229125976562,108.72074890136719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1d29dfba_1,stable,0.5109883546829224,173.21376037597656,132.1958770751953,88.74491882324219,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1d8dbc4f_0,stable,0.16240569949150085,857.866943359375,781.0353393554688,681.6828002929688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1d8dbc4f_1,stable,0.19344423711299896,887.0508422851562,752.0956420898438,700.039306640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1da3aeb7_0,stable,0.2306836098432541,633.9891967773438,518.2343139648438,471.1464538574219,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1da3aeb7_1,stable,0.19983060657978058,564.0171508789062,489.1775207519531,408.9015808105469,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1eade46f_0,stable,0.5184317231178284,582.8961181640625,407.75286865234375,372.0262145996094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1eade46f_1,stable,0.6453835964202881,609.513916015625,382.14581298828125,241.5716094970703,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1f1bb1f0_0,stable,0.33273330330848694,1022.69970703125,801.2191162109375,692.4371948242188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1f1bb1f0_1,stable,0.41788187623023987,937.7809448242188,763.5810546875,656.65380859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_1f50f920_0,stable,0.39820897579193115,2268.567138671875,1629.9356689453125,1324.6669921875,True,3382.173046875,1.05,True,1192.5794363839284,1.05,True,145.94397321428525,1.05
k_1f50f920_1,stable,0.20939567685127258,3584.409912109375,2921.603271484375,2645.86474609375,True,7893.633984374999,1.05,True,5621.154073660714,1.05,True,4675.764843749999,1.05
k_1f7fd2a6_0,volatile,0.5971074104309082,145.20367431640625,69.96968841552734,45.062705993652344,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_1f7fd2a6_1,seasonal,0.5555993318557739,151.5531768798828,101.71166229248047,99.57281494140625,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_1f9ab470_0,growth,0.4134711027145386,1019.93798828125,734.079345703125,513.5986938476562,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_1f9ab470_1,stable,0.24951870739459991,1063.45849609375,907.828125,725.7205810546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2089a6d6_0,stable,0.2834698557853699,587.9580078125,490.4761657714844,380.519775390625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2089a6d6_1,stable,0.25309863686561584,606.79248046875,525.703857421875,445.9363708496094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_20cb7c2f_0,stable,0.5202555060386658,126.2413330078125,89.78450012207031,60.552284240722656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_20cb7c2f_1,stable,0.38537904620170593,174.17031860351562,149.01339721679688,96.71461486816406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_20d83f3e_0,stable,0.3189961314201355,313.6632080078125,256.1334228515625,222.1512908935547,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_20d83f3e_1,stable,0.3206760287284851,365.7629699707031,292.067626953125,260.8096923828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2138ccb8_0,stable,0.3483688235282898,831.8574829101562,613.9277954101562,532.5301513671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2138ccb8_1,stable,0.4093742370605469,981.1979370117188,800.8450927734375,631.588623046875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_218d46b8_0,stable,0.25980448722839355,1854.7841796875,1564.5545654296875,1341.819580078125,True,1963.4886160714289,1.05,True,968.4156529017857,1.05,True,204.75284598214296,1.05
k_218d46b8_1,stable,0.16601529717445374,2059.909423828125,1855.465576171875,1569.37109375,True,2666.7751674107144,1.05,True,1965.824832589286,1.05,True,984.9294642857142,1.05
k_2199e7fe_0,stable,0.6396642327308655,409.8036804199219,273.6073913574219,225.6905517578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2199e7fe_1,stable,0.45396894216537476,299.969970703125,255.98736572265625,196.87979125976562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_229c3efb_0,stable,0.5652105212211609,875.5510864257812,670.9434814453125,551.7119140625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_229c3efb_1,stable,0.39618322253227234,776.5968627929688,582.1065673828125,507.1209716796875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_232a6014_0,stable,0.5221112966537476,391.3228759765625,306.2986755371094,239.29946899414062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_232a6014_1,stable,0.5354070067405701,444.1070556640625,303.78973388671875,233.37518310546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_23613d49_0,stable,0.46228712797164917,378.19281005859375,322.4188537597656,218.42872619628906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_23613d49_1,stable,0.4909970760345459,365.2610778808594,284.7463073730469,236.38711547851562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_23d7c96d_0,stable,0.27437180280685425,913.8543090820312,729.23828125,648.8092651367188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_23d7c96d_1,stable,0.2993762791156769,910.55126953125,779.966552734375,628.000732421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_244c2f1b_0,stable,0.4975831210613251,538.5079345703125,388.56475830078125,309.5769348144531,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_244c2f1b_1,stable,0.5032422542572021,465.6937561035156,345.7969970703125,300.8331298828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2528513d_0,stable,0.1315567046403885,1439.6611328125,1317.5294189453125,1203.314697265625,True,540.209598214286,1.05,True,121.47229352678582,1.05,False,0.0,1.05
k_2528513d_1,stable,0.12802158296108246,1944.5933837890625,1772.814208984375,1606.04150390625,True,2271.405887276786,1.05,True,1682.4487165178573,1.05,True,1110.6565848214289,1.05
k_252e7623_0,volatile,0.6484171152114868,47.45894241333008,33.86233901977539,27.031982421875,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_252e7623_1,volatile,0.5864462852478027,102.986083984375,66.08412170410156,34.97712707519531,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_259f7b5e_0,stable,0.36090487241744995,775.5693969726562,622.218505859375,599.94140625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_259f7b5e_1,stable,0.373422235250473,720.7574462890625,597.646240234375,438.9322509765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_25c5c91f_0,stable,0.19169127941131592,2922.645263671875,2595.14697265625,2335.95166015625,True,5624.726618303571,1.05,True,4501.875334821428,1.05,True,3613.205691964286,1.05
k_25c5c91f_1,stable,0.21751952171325684,2662.251708984375,2287.95751953125,2243.109130859375,True,4731.948716517857,1.05,True,3448.6543526785713,1.05,True,3294.888448660714,1.05
k_25cf099d_0,stable,0.4567287862300873,265.459716796875,206.70338439941406,163.91412353515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_25cf099d_1,stable,0.33308321237564087,246.10801696777344,205.51351928710938,148.20590209960938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_25e6ffe9_0,stable,0.524538516998291,614.1148681640625,446.74237060546875,339.9598388671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_25e6ffe9_1,stable,0.3916049897670746,713.9187622070312,500.1259765625,449.4910888671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_26223717_0,stable,0.6104730367660522,138.20533752441406,86.17861938476562,53.631202697753906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_26223717_1,volatile,0.5315722823143005,186.6062469482422,145.096923828125,120.29013061523438,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_26d8a1c7_0,stable,0.2635849118232727,588.7061157226562,524.2391357421875,478.1924743652344,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_26d8a1c7_1,stable,0.38964641094207764,583.0391235351562,530.4629516601562,465.65130615234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_270297ea_0,stable,0.528701901435852,967.8274536132812,754.2587890625,592.9478149414062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_270297ea_1,stable,0.5254243612289429,772.1307373046875,642.5752563476562,420.69635009765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2709af95_0,stable,0.5031927824020386,159.22900390625,125.8697280883789,86.66705322265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2709af95_1,stable,0.4729975163936615,152.30459594726562,124.50738525390625,82.62033081054688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_282f23a9_0,stable,0.22231554985046387,662.5806884765625,552.8436279296875,482.7027282714844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_282f23a9_1,stable,0.296608030796051,712.5259399414062,618.4027709960938,489.45867919921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_28ea411b_0,stable,0.5911079049110413,182.57965087890625,123.34811401367188,73.52115631103516,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_28ea411b_1,other,0.5519751310348511,220.19854736328125,187.82046508789062,132.69305419921875,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_2a1348e9_0,decline,1.1759376525878906,215.80801391601562,55.99297332763672,21.923114776611328,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_2a1348e9_1,seasonal,1.0569148063659668,262.6293640136719,55.91112518310547,46.39723205566406,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_2a5b78b4_0,growth,1.0287586450576782,1865.9923095703125,946.4427490234375,570.1500854492188,True,1827.8367951766304,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_2a5b78b4_1,stable,0.8814173340797424,1844.083984375,998.56787109375,779.6141967773438,True,1926.8022321428573,1.05,False,0.0,1.05,False,0.0,1.05
k_2a6fbeaa_0,stable,0.3928503096103668,269.3974304199219,237.9629669189453,199.14080810546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2a6fbeaa_1,stable,0.4000019133090973,249.95005798339844,209.80931091308594,191.83468627929688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2b1a40c1_0,stable,0.4749549627304077,662.4317626953125,595.1602783203125,465.7631530761719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2b1a40c1_1,stable,0.5408494472503662,979.378662109375,706.7298583984375,544.1943359375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2b3e4a2a_0,stable,0.4659041464328766,1337.852294921875,955.0004272460938,641.4588012695312,True,191.15072544642868,1.05,False,0.0,1.05,False,0.0,1.05
k_2b3e4a2a_1,stable,0.39021867513656616,1302.8270263671875,988.177490234375,831.5216674804688,False,71.06409040178602,1.05,False,0.0,1.05,False,0.0,1.05
k_2be17df1_0,stable,0.47164973616600037,265.0472106933594,210.92205810546875,191.43881225585938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2be17df1_1,stable,0.4441109597682953,253.1271209716797,190.23924255371094,165.11557006835938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2d50d628_0,stable,0.3556979298591614,419.5992736816406,310.41351318359375,286.5129089355469,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2d50d628_1,stable,0.2976403534412384,365.1752624511719,318.7372131347656,284.6111755371094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2dee2ce6_0,stable,0.5509803891181946,976.5328369140625,779.1316528320312,488.5829162597656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2dee2ce6_1,stable,0.4934486448764801,822.0370483398438,645.2183837890625,381.42681884765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e1c9f22_0,stable,0.27802419662475586,1074.419189453125,911.5946044921875,791.146728515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e1c9f22_1,stable,0.21111951768398285,1055.4566650390625,892.983642578125,832.8419189453125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e3be8a9_0,stable,0.46387967467308044,304.0038146972656,252.5653533935547,180.5926971435547,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e3be8a9_1,stable,0.5937674641609192,342.82684326171875,221.78274536132812,147.98255920410156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e90cb16_0,stable,0.29731255769729614,1017.8297119140625,853.3385620117188,732.8699340820312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2e90cb16_1,stable,0.2844054400920868,1103.278564453125,922.5419921875,829.2755737304688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_2f73e04d_0,seasonal,0.6468455195426941,250.20738220214844,156.55709838867188,49.98073959350586,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_2f73e04d_1,volatile,0.6055510640144348,202.75082397460938,135.3502197265625,81.56596374511719,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_30780969_0,stable,0.19699367880821228,1048.45361328125,963.749755859375,788.2418823242188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_30780969_1,stable,0.17535895109176636,755.9329223632812,671.887451171875,620.7153930664062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_30a2f535_0,stable,0.5883808135986328,410.79296875,261.4311218261719,225.6617431640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_30a2f535_1,stable,0.4893968105316162,495.688720703125,371.790771484375,327.5435791015625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_31344c16_0,stable,0.37159496545791626,633.310302734375,565.0398559570312,501.84417724609375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_31344c16_1,stable,0.4802626967430115,501.2317810058594,391.2884826660156,348.808837890625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_318f287a_0,stable,0.5096511840820312,277.91790771484375,180.994873046875,155.9154815673828,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_318f287a_1,stable,0.501262366771698,289.6775207519531,207.26910400390625,160.77188110351562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_31ae0774_0,stable,0.4589109420776367,686.2325439453125,493.943603515625,458.76611328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_31ae0774_1,other,0.5337831377983093,543.8255615234375,434.91436767578125,395.0750427246094,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_31da954d_0,stable,0.4088245630264282,650.2655639648438,642.9539794921875,308.4557189941406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_31da954d_1,stable,0.5368945598602295,683.6077270507812,461.84844970703125,330.3144836425781,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33576ec5_0,stable,0.44343605637550354,507.7816162109375,384.3739013671875,297.1058349609375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33576ec5_1,stable,0.504413902759552,342.6553649902344,258.5447082519531,202.63465881347656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3361277d_0,stable,0.5632779002189636,251.93594360351562,170.32444763183594,94.80311584472656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3361277d_1,stable,0.5178173780441284,330.7253723144531,222.71847534179688,165.2085723876953,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33a17d60_0,stable,0.5155582427978516,902.5909423828125,543.40380859375,319.7427673339844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33a17d60_1,stable,0.5128709673881531,1061.0108642578125,703.2174682617188,636.0932006835938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33ac3e28_0,stable,0.34440404176712036,390.4356689453125,343.71636962890625,254.7427215576172,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33ac3e28_1,stable,0.2776261568069458,532.46630859375,418.5586853027344,359.095703125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_33cbda87_0,seasonal,0.5961229801177979,155.78321838378906,92.10459899902344,66.04354858398438,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_33cbda87_1,stable,0.628264844417572,116.21142578125,67.1225357055664,50.68003463745117,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_343e7164_0,stable,0.5254939794540405,196.91639709472656,161.30673217773438,137.78680419921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_343e7164_1,stable,0.4563904404640198,189.1776123046875,167.57601928710938,124.61766052246094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_34d1ca11_0,stable,0.1617831438779831,840.440673828125,760.2632446289062,697.4729614257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_34d1ca11_1,stable,0.35769662261009216,1005.421875,823.7609252929688,746.6686401367188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3586b858_0,stable,0.42662927508354187,212.7418670654297,180.28173828125,166.5114288330078,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3586b858_1,stable,0.23430803418159485,204.0869903564453,164.443359375,141.9097442626953,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_35fb5114_0,stable,0.6964815258979797,155.50506591796875,87.61642456054688,65.34717559814453,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_35fb5114_1,volatile,0.7013830542564392,124.71798706054688,61.582862854003906,8.178016662597656,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_36a968b5_0,stable,0.5696954727172852,604.498291015625,375.7000732421875,332.3164367675781,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_36a968b5_1,stable,0.5594713687896729,631.0089111328125,431.0052490234375,319.330322265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_373ee4a3_0,stable,0.5813248753547668,235.0789337158203,145.0525665283203,125.31515502929688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_373ee4a3_1,stable,0.6496087312698364,278.87957763671875,194.4845733642578,81.56111907958984,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_37515688_0,stable,0.276756227016449,577.7533569335938,421.01971435546875,394.9046325683594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_37515688_1,stable,0.3018069863319397,457.8764343261719,370.1281433105469,260.29296875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_376a8917_0,stable,0.2102811634540558,644.6862182617188,544.6494140625,481.1058044433594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_376a8917_1,stable,0.3572748303413391,656.9857788085938,518.8367309570312,479.8683166503906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3785b653_0,stable,0.6290870308876038,286.1715087890625,168.478759765625,145.9564666748047,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_3785b653_1,stable,0.5517931580543518,262.4281005859375,179.4163818359375,140.35565185546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_37be5a7c_0,stable,0.6903366446495056,928.2338256835938,455.5155029296875,309.7467956542969,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_37be5a7c_1,stable,0.7047979235649109,1460.9984130859375,578.8880615234375,332.7791748046875,True,613.3659877232145,1.05,False,0.0,1.05,False,0.0,1.05
k_38102b03_0,stable,0.4870147407054901,111.20220947265625,98.6759033203125,79.8522720336914,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_38102b03_1,stable,0.5371562242507935,104.08047485351562,77.41754150390625,54.04746627807617,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_381c83fd_0,stable,0.22537142038345337,707.8732299804688,599.7626342773438,484.17236328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_381c83fd_1,stable,0.33910924196243286,700.377197265625,522.9374389648438,346.94989013671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_38874e32_0,stable,0.5236620903015137,592.3934326171875,434.0545349121094,367.4077453613281,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_38874e32_1,other,0.607431948184967,519.290283203125,341.76849365234375,306.3518371582031,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_38e679b9_0,stable,0.580049455165863,363.208984375,284.5738830566406,154.14794921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
