seller_id,type,L,target,final_recovery,completed,completion_t,burden_mean,burden_months,household_violation_count,household_penalty_sum,total_reward,n_months
k_96163520_0,seasonal,625.1597900390625,750.191748046875,0.6666666383364273,False,25,0.10000000149011612,18,18,18.0,-24.266667031943477,24
k_96163520_1,decline,687.9021606445312,825.4825927734374,0.6666666483538582,False,25,0.10000000149011612,16,16,16.0,-21.866666915791274,24
k_9646c351_0,stable,491.8618927001953,590.2342712402343,0.6666667005947449,False,25,0.10000000149011612,21,21,21.0,-27.866666356042685,24
k_9646c351_1,decline,901.2340393066406,1081.4808471679687,0.6666666755343198,False,25,0.09616681179757809,24,24,24.0,-31.282673535406232,24
k_96493fab_0,stable,3892.18359375,4670.6203125,0.6666666759473796,False,25,0.0917539277068375,24,24,24.0,-31.070855094507024,24
k_96493fab_1,stable,3516.447509765625,4219.73701171875,0.6666666982970872,False,25,0.08783555735110818,20,20,20.0,-26.180088612776373,24
k_9674754b_0,stable,1480.2492370605469,1776.2990844726562,0.6666666826139239,False,25,0.10000000149011612,24,24,24.0,-31.466666562772406,24
k_9674754b_1,stable,1380.532470703125,1656.63896484375,0.6666667051539157,False,25,0.10000000149011612,24,24,24.0,-31.466666314832505,24
k_96804ea3_0,stable,1397.6208801269531,1677.1450561523436,0.6666666438477089,False,25,0.10000000149011612,24,24,24.0,-31.46666698920078,24
k_96804ea3_1,stable,1259.6899108886719,1511.6278930664062,0.6666667008270367,False,25,0.10000000149011612,23,23,23.0,-30.26666635944793,24
k_973f2178_0,other,244.8955307006836,293.8746368408203,0.6666667025621662,False,25,0.10000000149011612,16,16,16.0,-21.866666319499885,24
k_973f2178_1,stable,400.22190856933594,480.2662902832031,0.6666667306123555,False,25,0.10000000149011612,17,17,17.0,-23.06666601392804,24
k_977f9f63_0,stable,1167.3556823730469,1400.826818847656,0.666666645011938,False,25,0.10000000149011612,22,22,22.0,-29.066666970433797,24
k_977f9f63_1,stable,1507.562255859375,1809.07470703125,0.6666666588881515,False,25,0.10000000149011612,23,23,23.0,-30.266666820775676,24
k_989becdc_0,volatile,986.4813537597656,1183.7776245117186,0.6666667320273953,False,25,0.09729957362390375,11,11,11.0,-15.807256567424536,24
k_989becdc_1,volatile,875.5049743652344,1050.6059692382812,0.6666667129102701,False,25,0.09894181301407749,14,14,14.0,-19.437036922381203,24
k_98dac663_0,stable,1490.2415771484375,1788.2898925781249,0.6666666783072972,False,25,0.10000000149011612,24,24,24.0,-31.4666666101453,24
k_98dac663_1,stable,1236.2923278808594,1483.5507934570312,0.6666666910002171,False,25,0.10000000149011612,24,24,24.0,-31.466666470523187,24
k_99eaacc9_0,stable,2354.2490844726562,2825.0989013671874,0.6666666863228482,False,25,0.09909543361342144,21,21,21.0,-27.828674662212368,24
k_99eaacc9_1,stable,2850.8926391601562,3421.0711669921875,0.6666666658962046,False,25,0.097889583211747,21,21,21.0,-27.778029170035126,24
k_9a84ba99_0,decline,486.38525390625,583.6623046875,0.6666666574835731,False,25,0.10000000149011612,14,14,14.0,-19.466666809403947,24
k_9a84ba99_1,stable,812.4511413574219,974.9413696289062,0.6666667255100912,False,25,0.10000000149011612,20,20,20.0,-26.66666607899364,24
k_9add47bf_0,stable,1102.383544921875,1322.86025390625,0.6666666742938352,False,25,0.10000000149011612,19,19,19.0,-25.46666663939223,24
k_9add47bf_1,stable,1031.3572998046875,1237.6287597656249,0.6666666544084807,False,25,0.10000000149011612,18,18,18.0,-24.266666855150895,24
k_9b00ed88_0,stable,697.7957611083984,837.3549133300781,0.6666666975567719,False,25,0.10000000149011612,22,22,22.0,-29.066666392440617,24
k_9b00ed88_1,stable,869.154052734375,1042.98486328125,0.6666666941566829,False,25,0.10000000149011612,24,24,24.0,-31.466666435802054,24
k_9b522ba7_0,other,637.75341796875,765.3041015625,0.6666666536718395,False,25,0.10000000149011612,12,12,12.0,-17.066666845372552,24
k_9b522ba7_1,volatile,745.6171417236328,894.7405700683594,0.6666666870462695,False,25,0.09784603118117594,13,13,13.0,-18.21066325320161,24
k_9baf5cb7_0,stable,1508.5198059082031,1810.2237670898437,0.6666666782866197,False,25,0.09994322724221695,22,22,22.0,-29.06416853750473,24
k_9baf5cb7_1,stable,1411.3956298828125,1693.674755859375,0.6666666671410307,False,25,0.10000000149011612,24,24,24.0,-31.46666673297424,24
k_9bcdfa7b_0,stable,624.7387847900391,749.6865417480468,0.6666666338583002,False,25,0.10000000149011612,18,18,18.0,-24.266667081202883,24
k_9bcdfa7b_1,stable,648.5169525146484,778.2203430175781,0.6666667016000646,False,25,0.10000000149011612,18,18,18.0,-24.26666633604347,24
k_9c0e69c7_0,stable,3156.5859375,3787.903125,0.6666667189002267,False,25,0.08524300815503423,23,23,23.0,-29.58784446722908,24
k_9c0e69c7_1,stable,3204.4449462890625,3845.3339355468747,0.6666666896956068,False,25,0.09045150743211529,23,23,23.0,-29.827435755225622,24
k_9c3c24ec_0,decline,128.96063232421875,154.75275878906248,0.6666667086461255,False,25,0.10000000149011612,11,11,11.0,-15.866666237675172,24
k_9c3c24ec_1,volatile,97.70428848266602,117.24514617919921,0.6666666570791269,False,25,0.10000000149011612,11,11,11.0,-15.866666804912159,24
k_9c690cea_0,stable,545.7068939208984,654.8482727050781,0.6666666882514037,False,25,0.10000000149011612,18,18,18.0,-24.26666648287874,24
k_9c690cea_1,stable,587.9144439697266,705.4973327636718,0.666666682007878,False,25,0.10000000149011612,18,18,18.0,-24.266666551557524,24
k_9cea4682_0,decline,60.70483589172363,72.84580307006836,0.6666666582724147,False,25,0.10000000149011612,12,12,12.0,-17.066666794766228,24
k_9cea4682_1,decline,74.47270202636719,89.36724243164062,0.6666667224878298,False,25,0.10000000149011612,12,12,12.0,-17.06666608839666,24
k_9d489893_0,seasonal,170.3316650390625,204.397998046875,0.6666666598039972,False,25,0.10000000149011612,13,13,13.0,-18.266666780899047,24
k_9d489893_1,other,224.05078125,268.8609375,0.6666666964644863,False,25,0.10000000149011612,16,16,16.0,-21.866666386574366,24
k_9d5a9018_0,stable,2577.0302124023438,3092.4362548828126,0.666666671666545,False,25,0.09877818762473106,24,24,24.0,-31.408019617655096,24
k_9d5a9018_1,stable,2050.343994140625,2460.4127929687497,0.6666666716393989,False,25,0.10000000149011612,23,23,23.0,-30.266666680511953,24
k_9d7a1d34_0,volatile,519.5124664306641,623.4149597167968,0.6666666723174505,False,25,0.09965772092007054,14,14,14.0,-19.457082790270018,24
k_9d7a1d34_1,volatile,288.77245330810547,346.5269439697266,0.6666666721974255,False,25,0.10000000149011612,12,12,12.0,-17.06666664159111,24
k_9dda5bba_0,stable,625.587890625,750.70546875,0.6666666339163142,False,25,0.10000000149011612,22,22,22.0,-29.06666709248566,24
k_9dda5bba_1,stable,731.6722412109375,878.006689453125,0.6666667183101309,False,25,0.10000000149011612,21,21,21.0,-27.866666161173438,24
k_9de4643a_0,stable,3353.4891357421875,4024.1869628906247,0.6666666917678521,False,25,0.09811727289781397,24,24,24.0,-31.37629548964869,24
k_9de4643a_1,stable,3613.9625244140625,4336.755029296874,0.666666697711659,False,25,0.0966711359754009,24,24,24.0,-31.306880851990996,24
k_9df57502_0,stable,976.2530822753906,1171.5036987304686,0.6666666961382148,False,25,0.10000000149011612,17,17,17.0,-23.066666393143585,24
k_9df57502_1,decline,472.97369384765625,567.5684326171875,0.6666666940756943,False,25,0.10000000149011612,11,11,11.0,-15.866666397949917,24
k_9e622925_0,growth,4437.8968505859375,5325.476220703124,0.6666667104106545,False,25,0.07807652967112978,22,22,22.0,-28.102033491012513,24
k_9e622925_1,growth,7533.5595703125,9040.271484375,0.6666666752504793,False,25,0.05692530174404233,21,21,21.0,-26.057529245494504,24
k_a1043baf_0,growth,11984.498291015625,14381.39794921875,0.6666666367068445,False,25,0.038679645690473476,24,24,24.0,-28.523289989367438,24
k_a1043baf_1,stable,10943.677734375,13132.41328125,0.6666667054163441,False,25,0.0387264401502512,24,24,24.0,-28.525535367632273,24
k_a1544b9e_0,decline,197.16341400146484,236.5960968017578,0.6666666258125459,False,25,0.10000000149011612,13,13,13.0,-18.266667154805013,24
k_a1544b9e_1,stable,349.3931350708008,419.2717620849609,0.6666666875188402,False,25,0.10000000149011612,17,17,17.0,-23.066666487956706,24
k_a17f621c_0,stable,1171.74609375,1406.0953124999999,0.66666667117483,False,25,0.10000000149011612,24,24,24.0,-31.466666688602437,24
k_a17f621c_1,stable,1156.1452331542969,1387.3742797851562,0.6666667612878548,False,25,0.10000000149011612,24,24,24.0,-31.466665697359176,24
k_a2e87407_0,stable,1460.876953125,1753.0523437499999,0.6666666905273765,False,25,0.10000000149011612,17,17,17.0,-23.066666454862805,24
k_a2e87407_1,other,1563.6624755859375,1876.394970703125,0.6666666944911102,False,25,0.10000000149011612,16,16,16.0,-21.866666408281503,24
k_a3082f44_0,other,195.1043472290039,234.12521667480468,0.6666666097978076,False,25,0.10000000149011612,12,12,12.0,-17.066667327986902,24
k_a3082f44_1,decline,234.9551239013672,281.94614868164064,0.6666666786725368,False,25,0.09792998624889873,13,13,13.0,-18.212846177073462,24
k_a36b125a_0,stable,514.0310668945312,616.8372802734375,0.6666666864956295,False,25,0.10000000149011612,20,20,20.0,-26.66666650815272,24
k_a36b125a_1,stable,411.8524475097656,494.2229370117187,0.6666666673384829,False,25,0.10000000149011612,13,13,13.0,-18.266666698019705,24
k_a3a38f4a_0,stable,2926.7056274414062,3512.0467529296875,0.6666666731250142,False,25,0.09636314598870097,22,22,22.0,-28.906645019127687,24
k_a3a38f4a_1,stable,2716.7528686523438,3260.1034423828123,0.666666648518004,False,25,0.09560144747613172,21,21,21.0,-27.681927660299486,24
k_a3e9a2c7_0,growth,2512.6781616210938,3015.2137939453123,0.6666667373279677,False,25,0.10000000149011612,24,24,24.0,-31.46666596091793,24
k_a3e9a2c7_1,stable,2859.2345581054688,3431.0814697265623,0.6666667139574592,False,25,0.09968384020470877,24,24,24.0,-31.45149047629397,24
k_a416b6a8_0,stable,2959.9306640625,3551.916796875,0.6666666559803056,False,25,0.0991419093606815,24,24,24.0,-31.42547843352935,24
k_a416b6a8_1,stable,3865.65966796875,4638.7916015625,0.6666667094946626,False,25,0.09372036278100165,24,24,24.0,-31.165243609046783,24
k_a420f60f_0,stable,2264.6577758789062,2717.5893310546876,0.666666655264438,False,25,0.10000000149011612,24,24,24.0,-31.46666686361676,24
k_a420f60f_1,stable,2175.90087890625,2611.0810546875,0.6666666532253385,False,25,0.10000000149011612,24,24,24.0,-31.466666886046852,24
k_a478c796_0,volatile,251.8451156616211,302.2141387939453,0.6666667220417665,False,25,0.10000000149011612,11,11,11.0,-15.866666090323122,24
k_a478c796_1,decline,523.6547241210938,628.3856689453124,0.6666666583888822,False,25,0.10000000149011612,14,14,14.0,-19.466666799445548,24
k_a49928bc_0,stable,2558.4047241210938,3070.0856689453126,0.6666666686485325,False,25,0.10000000149011612,24,24,24.0,-31.466666716391714,24
k_a49928bc_1,stable,2575.1288452148438,3090.154614257812,0.6666666746256252,False,25,0.10000000149011612,24,24,24.0,-31.466666650643695,24
k_a4bd6e9a_0,volatile,287.73021697998047,345.27626037597656,0.6666666887538456,False,25,0.10000000149011612,11,11,11.0,-15.866666456490254,24
k_a4bd6e9a_1,volatile,230.5389175415039,276.6467010498047,0.6666666255812607,False,25,0.10000000149011612,12,12,12.0,-17.06666715436892,24
k_a5cba26a_0,stable,3291.9122314453125,3950.294677734375,0.6666666279307987,False,25,0.09522305363235631,22,22,22.0,-28.856481452584894,24
k_a5cba26a_1,stable,3520.5970458984375,4224.716455078124,0.6666666347040084,False,25,0.09531703588479817,24,24,24.0,-31.24188474072622,24
k_a6738210_0,growth,2337.0847778320312,2804.5017333984374,0.6666666809534302,False,25,0.09973696342154986,24,24,24.0,-31.454040753746654,24
k_a6738210_1,stable,2324.2412109375,2789.089453125,0.6666667105202647,False,25,0.09959039662572582,23,23,23.0,-30.24782442906048,24
k_a6bd7d1c_0,stable,2676.2653198242188,3211.518383789062,0.6666666861033131,False,25,0.09815506947330963,22,22,22.0,-28.98548950968918,24
k_a6bd7d1c_1,stable,2201.6015625,2641.921875,0.6666666742905182,False,25,0.09901574406113225,19,19,19.0,-25.42926485712733,24
k_a6fe7de3_0,stable,1074.8127136230469,1289.7752563476563,0.6666666742346581,False,25,0.10000000149011612,24,24,24.0,-31.46666665494434,24
k_a6fe7de3_1,stable,1253.65576171875,1504.3869140625,0.6666666563150496,False,25,0.10000000149011612,24,24,24.0,-31.46666685206003,24
k_a7c88262_0,decline,383.51085662841797,460.21302795410156,0.6666666998099227,False,25,0.10000000149011612,14,14,14.0,-19.4666663438141,24
k_a7c88262_1,decline,387.04884338378906,464.45861206054684,0.6666667160241946,False,25,0.10000000149011612,13,13,13.0,-18.26666616247688,24
k_a888faf2_0,stable,2132.5464477539062,2559.055737304687,0.6666666384397252,False,25,0.09905231682151722,21,21,21.0,-27.826864283666744,24
k_a888faf2_1,stable,1650.9519653320312,1981.1423583984374,0.6666666303886808,False,25,0.10000000149011612,23,23,23.0,-30.266667134269845,24
k_a938325a_0,stable,1008.6769409179688,1210.4123291015624,0.6666666778614015,False,25,0.10000000149011612,20,20,20.0,-26.666666603129222,24
k_a938325a_1,stable,1224.7306823730469,1469.6768188476562,0.666666671928689,False,25,0.10000000149011612,23,23,23.0,-30.26666667732977,24
k_aac29b1b_0,stable,1643.6724243164062,1972.4069091796873,0.666666624768727,False,25,0.10000000149011612,24,24,24.0,-31.466667199069576,24
k_aac29b1b_1,stable,1666.2127075195312,1999.4552490234373,0.6666666361539659,False,25,0.10000000149011612,24,24,24.0,-31.46666707383195,24
k_aae3bfea_0,stable,766.3864288330078,919.6637145996093,0.6666667147616963,False,25,0.10000000149011612,19,19,19.0,-25.46666619424575,24
k_aae3bfea_1,stable,691.8870849609375,830.264501953125,0.6666666720062175,False,25,0.10000000149011612,23,23,23.0,-30.266666676476948,24
k_aaed1309_0,stable,1749.4601440429688,2099.3521728515625,0.6666666635177759,False,25,0.10000000149011612,23,23,23.0,-30.266666769849806,24
k_aaed1309_1,stable,2281.490478515625,2737.78857421875,0.6666666754860943,False,25,0.10000000149011612,22,22,22.0,-29.06666663521807,24
k_aafe3660_0,stable,2054.5189819335938,2465.4227783203123,0.6666666456551906,False,25,0.10000000149011612,24,24,24.0,-31.46666696931848,24
k_aafe3660_1,stable,1582.7283325195312,1899.2739990234375,0.6666666621395533,False,25,0.10000000149011612,24,24,24.0,-31.466666787990484,24
k_ab3e0c17_0,decline,246.6884994506836,296.0261993408203,0.6666666714462339,False,25,0.10000000149011612,13,13,13.0,-18.266666652834445,24
k_ab3e0c17_1,stable,266.8019027709961,320.1622833251953,0.6666667183028775,False,25,0.10000000149011612,15,15,15.0,-20.66666614337183,24
k_ab9db4cf_0,volatile,90.5079517364502,108.60954208374024,0.6666667134799664,False,25,0.10000000149011612,10,10,10.0,-14.666666181522691,24
k_ab9db4cf_1,decline,117.11677551269531,140.54013061523438,0.6666667139225612,False,25,0.10000000149011612,14,14,14.0,-19.466666188575083,24
k_aba1721a_0,stable,2616.3865356445312,3139.6638427734374,0.6666666610487507,False,25,0.09995941125271664,24,24,24.0,-31.46471846859414,24
k_aba1721a_1,stable,2561.455078125,3073.74609375,0.6666666895077777,False,25,0.09908488955067245,24,24,24.0,-31.42274111384672,24
k_abcd2cb3_0,stable,1519.7073669433594,1823.648840332031,0.6666666866413844,False,25,0.09920686753181339,23,23,23.0,-30.23018235340819,24
k_abcd2cb3_1,stable,1783.6818237304688,2140.4181884765626,0.6666666527190185,False,25,0.09986240808849964,22,22,22.0,-29.060612775984776,24
k_abe42c5d_0,stable,4575.0260009765625,5490.031201171875,0.6666666310192219,False,25,0.08303209473503942,24,24,24.0,-30.65220760607045,24
k_abe42c5d_1,stable,4061.9124755859375,4874.294970703125,0.6666667141663036,False,25,0.09325204308196483,24,24,24.0,-31.14276421210497,24
k_ac350871_0,stable,3519.87158203125,4223.8458984375,0.6666666607056221,False,25,0.09425192908400405,24,24,24.0,-31.190759328270353,24
k_ac350871_1,stable,2977.478759765625,3572.97451171875,0.6666666766007742,False,25,0.09694357401839775,24,24,24.0,-31.319958110274573,24
k_ac641731_0,decline,327.29601287841797,392.7552154541016,0.6666667028249524,False,25,0.10000000149011612,16,16,16.0,-21.86666631660924,24
k_ac641731_1,seasonal,257.8304443359375,309.396533203125,0.666666633447606,False,25,0.10000000149011612,12,12,12.0,-17.06666706783912,24
k_acb6c2ca_0,seasonal,147.70258712768555,177.24310455322265,0.6666666615350928,False,25,0.10000000149011612,15,15,15.0,-20.666666767817464,24
k_acb6c2ca_1,other,216.64720916748047,259.9766510009766,0.6666666795354202,False,25,0.10000000149011612,12,12,12.0,-17.066666560873166,24
k_aced59e9_0,stable,1823.1597290039062,2187.7916748046873,0.6666666333587714,False,25,0.10000000149011612,24,24,24.0,-31.466667104579095,24
k_aced59e9_1,stable,1811.5014038085938,2173.8016845703123,0.6666666751968937,False,25,0.10000000149011612,24,24,24.0,-31.466666644359737,24
k_ad273c9e_0,stable,292.13985443115234,350.5678253173828,0.6666667201267004,False,25,0.10000000149011612,17,17,17.0,-23.066666129270242,24
k_ad273c9e_1,stable,297.94205474853516,357.53046569824215,0.6666666643307655,False,25,0.10000000149011612,19,19,19.0,-25.466666748985993,24
k_ad420dd0_0,growth,1912.3291625976562,2294.794995117187,0.6666666433542547,False,25,0.09951977606778482,22,22,22.0,-29.04553707008573,24
k_ad420dd0_1,stable,1894.9568481445312,2273.9482177734376,0.6666666839820629,False,25,0.09955468845015955,23,23,23.0,-30.246182144904644,24
k_adbc2665_0,stable,3521.4202880859375,4225.704345703125,0.6666666636013693,False,25,0.09688229462009078,24,24,24.0,-31.317016842149297,24
k_adbc2665_1,stable,2463.7377319335938,2956.4852783203123,0.6666667540176452,False,25,0.10000000149011612,24,24,24.0,-31.46666577733148,24
k_adcf5047_0,stable,363.9341812133789,436.72101745605465,0.6666666477757333,False,25,0.10000000149011612,18,18,18.0,-24.266666928111114,24
k_adcf5047_1,other,373.3960647583008,448.0752777099609,0.6666666714926629,False,25,0.10000000149011612,13,13,13.0,-18.266666652323728,24
k_afa6714a_0,seasonal,574.6084442138672,689.5301330566406,0.6666666577909061,False,25,0.10000000149011612,16,16,16.0,-21.866666811983745,24
k_afa6714a_1,stable,878.6285705566406,1054.3542846679686,0.6666666796308838,False,25,0.10000000149011612,21,21,21.0,-27.866666586645156,24
k_afe00671_0,stable,972.2161560058594,1166.6593872070312,0.6666666922956268,False,25,0.10000000149011612,18,18,18.0,-24.26666643839229,24
k_afe00671_1,stable,1213.5742492675781,1456.2890991210936,0.6666666745052028,False,25,0.10000000149011612,21,21,21.0,-27.86666664302765,24
k_b080809e_0,other,193.11627960205078,231.73953552246093,0.6666666617857466,False,25,0.10000000149011612,15,15,15.0,-20.66666676506027,24
k_b080809e_1,stable,303.8236312866211,364.5883575439453,0.6666666891564049,False,25,0.10000000149011612,17,17,17.0,-23.066666469943492,24
k_b1204cfd_0,volatile,157.33839797973633,188.8060775756836,0.666666708422569,False,25,0.10000000149011612,11,11,11.0,-15.866666240134297,24
k_b1204cfd_1,stable,223.88335418701172,268.66002502441404,0.6666666729844725,False,25,0.09881530363111962,19,19,19.0,-25.421648135153347,24
k_b14db04a_0,growth,1329.1813659667969,1595.0176391601562,0.6666666976471473,False,25,0.10000000149011612,23,23,23.0,-30.266666394426725,24
k_b14db04a_1,stable,1288.4739074707031,1546.1686889648438,0.666666601598092,False,25,0.10000000149011612,21,21,21.0,-27.866667445005863,24
k_b17b679f_0,growth,935.310791015625,1122.37294921875,0.6666666596068805,False,25,0.10000000149011612,19,19,19.0,-25.46666680094872,24
k_b17b679f_1,stable,1100.543701171875,1320.6524414062499,0.6666666269186686,False,25,0.10000000149011612,22,22,22.0,-29.066667169459752,24
k_b1fc4f64_0,stable,1972.15576171875,2366.5869140625,0.6666666778902928,False,25,0.10000000149011612,23,23,23.0,-30.26666661175212,24
k_b1fc4f64_1,stable,2307.86279296875,2769.4353515625,0.6666667085570998,False,25,0.09935760472960764,24,24,24.0,-31.435831232893065,24
k_b2ac621f_0,stable,2619.4198608398438,3143.3038330078125,0.6666666804842776,False,25,0.09939515393974263,22,22,22.0,-29.040053288021625,24
k_b2ac621f_1,stable,1904.5986328125,2285.518359375,0.6666666559042671,False,25,0.099104850239022,20,20,20.0,-26.630860794613938,24
k_b2ba3715_0,stable,5107.8878173828125,6129.465380859375,0.666666619842089,False,25,0.0770871531614563,23,23,23.0,-29.21267622716401,24
k_b2ba3715_1,stable,5269.775390625,6323.73046875,0.6666666148294814,False,25,0.07260238373618595,23,23,23.0,-29.00637688874026,24
k_b335c59a_0,stable,1116.8070373535156,1340.1684448242188,0.6666666652150491,False,25,0.10000000149011612,19,19,19.0,-25.466666739258873,24
k_b335c59a_1,stable,1575.1565551757812,1890.1878662109375,0.666666683058879,False,25,0.10000000149011612,22,22,22.0,-29.066666551917436,24
k_b372ee76_0,growth,2116.9775390625,2540.373046875,0.6666666525747134,False,25,0.10000000149011612,22,22,22.0,-29.066666887243265,24
k_b372ee76_1,stable,2172.64306640625,2607.1716796875,0.6666666801123471,False,25,0.09962277522921859,20,20,20.0,-26.651577527932925,24
k_b37c4c02_0,volatile,2711.967041015625,3254.36044921875,0.6666666465929575,False,25,0.06794343423537023,11,11,11.0,-15.161422440655612,24
k_b37c4c02_1,other,1679.9296875,2015.9156249999999,0.6666666546502082,False,25,0.09238265797076298,14,14,14.0,-19.253381222029077,24
k_b39d7fe2_0,stable,2678.9734497070312,3214.768139648437,0.6666666737528942,False,25,0.09707030004542026,22,22,22.0,-28.93775979071665,24
k_b39d7fe2_1,stable,3332.0570068359375,3998.468408203125,0.6666666552302865,False,25,0.08802552469638633,21,21,21.0,-27.363738829715075,24
k_b499c00f_0,other,2325.2059936523438,2790.2471923828125,0.6666666820693897,False,25,0.08997145968325673,15,15,15.0,-20.365810287734412,24
k_b499c00f_1,stable,1826.4215698242188,2191.705883789062,0.666666664069065,False,25,0.09618967293045293,18,18,18.0,-24.12949492073659,24
k_b4a476fb_0,decline,1071.7055969238281,1286.0467163085937,0.6666667052247959,False,25,0.09862567931687204,19,19,19.0,-25.414442056568383,24
k_b4a476fb_1,stable,928.8511962890625,1114.6214355468749,0.6666666730072383,False,25,0.10000000149011612,18,18,18.0,-24.26666665056456,24
k_b4ffb71f_0,stable,2257.4448852539062,2708.9338623046874,0.6666666382979686,False,25,0.10000000149011612,24,24,24.0,-31.466667050247928,24
k_b4ffb71f_1,growth,1593.9765014648438,1912.7718017578125,0.6666667196782924,False,25,0.10000000149011612,24,24,24.0,-31.466666155064367,24
k_b56906f7_0,stable,769.59228515625,923.5107421875,0.666666719559508,False,25,0.10000000149011612,21,21,21.0,-27.866666147430294,24
k_b56906f7_1,stable,589.5274658203125,707.432958984375,0.6666666189030647,False,25,0.10000000149011612,22,22,22.0,-29.0666672576314,24
k_b5abf4f3_0,decline,304.02850341796875,364.8342041015625,0.6666666975127242,False,25,0.10000000149011612,14,14,14.0,-19.466666369083285,24
k_b5abf4f3_1,stable,279.8603210449219,335.83238525390624,0.6666666499072833,False,25,0.10000000149011612,18,18,18.0,-24.266666904664067,24
k_b6d44737_0,stable,1596.618896484375,1915.9426757812498,0.6666666750079511,False,25,0.10000000149011612,23,23,23.0,-30.26666664345788,24
k_b6d44737_1,stable,1713.283447265625,2055.9401367187497,0.6666666528509944,False,25,0.10000000149011612,24,24,24.0,-31.46666689016464,24
k_b76dba6c_0,stable,890.0862121582031,1068.1034545898438,0.6666666551719661,False,25,0.10000000149011612,24,24,24.0,-31.46666686463395,24
k_b76dba6c_1,stable,844.8230895996094,1013.7877075195312,0.6666666495084939,False,25,0.10000000149011612,23,23,23.0,-30.266666923951906,24
k_b7ed9fb1_0,stable,190.893310546875,229.07197265624998,0.666666647874637,False,25,0.10000000149011612,18,18,18.0,-24.26666692702317,24
k_b7ed9fb1_1,decline,188.1390037536621,225.7668045043945,0.6666666753335273,False,25,0.10000000149011612,15,15,15.0,-20.666666616034682,24
k_b83cedfb_0,stable,910.9954833984375,1093.194580078125,0.6666666710175817,False,25,0.10000000149011612,23,23,23.0,-30.266666687351947,24
k_b83cedfb_1,stable,976.2505187988281,1171.5006225585937,0.6666666512020346,False,25,0.10000000149011612,24,24,24.0,-31.466666908303193,24
k_b90e8916_0,stable,1750.4540405273438,2100.5448486328123,0.6666667274502122,False,25,0.09958492181150728,23,23,23.0,-30.247572401377003,24
k_b90e8916_1,stable,1843.7715454101562,2212.5258544921876,0.6666666214283954,False,25,0.09950948994789098,23,23,23.0,-30.24410370189064,24
k_b92e3c8f_0,stable,1656.6948852539062,1988.0338623046873,0.6666666136631781,False,25,0.10000000149011612,24,24,24.0,-31.466667321230616,24
k_b92e3c8f_1,stable,1469.0064697265625,1762.807763671875,0.6666666783319657,False,25,0.10000000149011612,23,23,23.0,-30.266666606893722,24
k_b98b715f_0,volatile,82.02897834777832,98.43477401733398,0.6666666368783815,False,25,0.10000000149011612,7,7,7.0,-11.06666701519943,24
k_b98b715f_1,volatile,101.34004211425781,121.60805053710936,0.666666700911586,False,25,0.10000000149011612,10,10,10.0,-14.66666631977488,24
k_bb135bac_0,other,344.4888381958008,413.3866058349609,0.6666666249244385,False,25,0.10000000149011612,14,14,14.0,-19.466667167554423,24
k_bb135bac_1,other,360.21105194091797,432.2532623291016,0.6666666801308317,False,25,0.10000000149011612,14,14,14.0,-19.466666560284104,24
k_bb5bd94c_0,stable,1032.4406433105469,1238.9287719726562,0.6666666725980368,False,25,0.10000000149011612,23,23,23.0,-30.266666669966938,24
k_bb5bd94c_1,stable,874.2065734863281,1049.0478881835936,0.6666666416918872,False,25,0.10000000149011612,21,21,21.0,-27.866667003974115,24
k_bbad7e51_0,stable,1618.69775390625,1942.4373046874998,0.6666666624608991,False,25,0.10000000149011612,24,24,24.0,-31.46666678445569,24
k_bbad7e51_1,stable,1566.6901245117188,1880.0281494140625,0.6666666668612672,False,25,0.10000000149011612,24,24,24.0,-31.46666673605163,24
k_bbaff50f_0,stable,244.4227523803711,293.3073028564453,0.6666666935083195,False,25,0.10000000149011612,18,18,18.0,-24.266666425052673,24
k_bbaff50f_1,stable,276.57483673095703,331.8898040771484,0.6666666788995476,False,25,0.10000000149011612,17,17,17.0,-23.066666582768924,24
k_bbf9ad41_0,stable,1652.2349853515625,1982.6819824218749,0.6666667012280851,False,25,0.10000000149011612,20,20,20.0,-26.66666634609571,24
k_bbf9ad41_1,stable,1497.1102294921875,1796.532275390625,0.6666666447502693,False,25,0.0984810519332756,17,17,17.0,-23.01502267347841,24
k_bc302730_0,stable,431.0461120605469,517.2553344726563,0.6666666728211468,False,25,0.10000000149011612,17,17,17.0,-23.066666649631337,24
k_bc302730_1,stable,463.9427947998047,556.7313537597656,0.666666686193509,False,25,0.10000000149011612,18,18,18.0,-24.26666650551558,24
k_bd0389da_0,stable,2128.2474975585938,2553.8969970703124,0.6666666682361827,False,25,0.0993269970252389,22,22,22.0,-29.037054518512505,24
k_bd0389da_1,stable,1801.3086547851562,2161.570385742187,0.6666666285987439,False,25,0.10000000149011612,24,24,24.0,-31.466667156939398,24
k_bd23da73_0,stable,2415.5505981445312,2898.660717773437,0.6666667060796364,False,25,0.10000000149011612,24,24,24.0,-31.46666630464957,24
k_bd23da73_1,stable,2430.5842895507812,2916.7011474609376,0.6666666211466298,False,25,0.09984790269129677,24,24,24.0,-31.459366496569313,24
k_bd4889b5_0,stable,1798.083984375,2157.70078125,0.6666666596284976,False,25,0.10000000149011612,23,23,23.0,-30.26666681263187,24
k_bd4889b5_1,stable,2215.377685546875,2658.45322265625,0.666666665121325,False,25,0.0994028395005225,20,20,20.0,-26.642780263686323,24
