seller_id,type,cv,R_mean,R_p10,kosis_category,m_i_uniform,m_i_category,Uniform_m_i_0.10_eligible,Uniform_m_i_0.10_L_star,Uniform_m_i_0.10_cap_star,Uniform_m_i_0.10_reject_reason,Category_m_i_eligible,Category_m_i_L_star,Category_m_i_cap_star,Category_m_i_reject_reason
k_1b7e5006_0,stable,0.6195952050834503,403.08937170654565,212.95162392934353,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1b7e5006_1,stable,0.6888792040304539,573.366445608767,254.75695120942146,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1b938a7e_0,stable,0.37053717366247213,511.23107526787885,311.3866874420952,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1b938a7e_1,stable,0.45860854156721775,453.3841717941893,168.10454865485715,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1bb2bdb9_0,stable,0.43553654233388917,529.866907884115,304.49917532428327,서적,0.1,0.03,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1bb2bdb9_1,stable,0.44136855165998584,607.4221217158772,326.1978183348256,서적,0.1,0.03,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1c5e4e49_0,stable,0.41697682476721665,701.1794023898141,470.5816941828943,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1c5e4e49_1,stable,0.47683627952962937,633.5090618741867,376.1265793405166,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1c68394e_0,growth,0.5066446615513427,1385.5580678675044,628.5201992187069,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_1c68394e_1,growth,0.4019057637043407,1475.4662679211729,1041.5668239313945,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_1caf2832_0,stable,0.41961843850050234,150.05143197288152,107.2297720585253,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1caf2832_1,stable,0.36566806221889864,186.00984791961974,148.68322431117252,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1ce3ae5a_0,stable,0.16128927272609597,457.710343058334,354.02641417052814,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1ce3ae5a_1,stable,0.1589606785600939,400.0561718524905,327.65967852551466,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1d2732ef_0,seasonal,0.564848579526197,164.5032974904642,96.34487351317878,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_1d2732ef_1,other,0.6571335495681654,152.70517917145298,100.82321041760318,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_1d29dfba_0,stable,0.6349625045209872,142.06295351480787,74.79856346331519,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1d29dfba_1,stable,0.7352011695876652,177.8112965357304,71.2802663335304,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1d8dbc4f_0,stable,0.22414082595271054,577.0535958321029,413.7009238487807,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1d8dbc4f_1,stable,0.2163299268001684,717.7251368505858,568.4971754108716,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1da3aeb7_0,stable,0.19870220435085473,696.1651983568954,526.9616799357461,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1da3aeb7_1,growth,0.17933143314253822,786.0659216133976,615.7754063728062,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_1eade46f_0,stable,0.523686586193964,795.8970692531284,384.2940727999155,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1eade46f_1,growth,0.3969914511311628,622.0668974101877,373.1398865224071,화장품,0.1,0.2,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_1f1bb1f0_0,stable,0.4325391986103938,910.0311521476639,652.0712381500999,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1f1bb1f0_1,stable,0.3322639319635374,1065.9939587996232,661.1016850111231,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_1f7fd2a6_0,volatile,0.6470156822126979,135.92569800463184,62.23625070938393,생활용품,0.1,0.1,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_1f7fd2a6_1,other,0.5633689906774855,158.26196632089247,102.82369512386123,생활용품,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_1f9ab470_0,stable,0.27905186045060953,1378.4912942238188,882.8324805901817,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,144.50990017807692,1.05,
k_1f9ab470_1,growth,0.35217731935285806,851.2043775128517,466.96493329598013,아동·유아용품,0.1,0.15,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_2089a6d6_0,stable,0.43331528973810157,603.4126243066097,386.0030089945519,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2089a6d6_1,stable,0.4278591955115074,536.2728338698656,345.72351244348044,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_20cb7c2f_0,stable,0.423318574645781,167.40468296915446,116.36813182950998,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_20cb7c2f_1,stable,0.25424234680153324,119.55572613822756,81.1646594823371,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_20d83f3e_0,stable,0.19629581284954414,309.90136479246115,242.0647483641124,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_20d83f3e_1,stable,0.2437672884778893,339.7461134282151,269.53987912611615,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2138ccb8_0,stable,0.35608515332477336,896.0912392581243,639.5610600956749,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2138ccb8_1,stable,0.4675253107484052,565.0487847224975,158.93873592789416,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_218d46b8_0,stable,0.3507911824304922,1987.6938399226117,1222.504083906025,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,True,633.9596594990735,1.05,
k_218d46b8_1,stable,0.16965060117170105,1834.256454117474,1540.323123554719,스포츠·레저용품,0.1,0.12,True,885.3364236161792,1.05,,True,1941.5579940537002,1.05,
k_2199e7fe_0,stable,0.5317415251204435,355.95272181153854,171.051116548552,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2199e7fe_1,stable,0.5497892113863806,439.9733438552722,310.0712291570448,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_229c3efb_0,stable,0.47079293128047756,920.7855012080821,541.5525287388564,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_229c3efb_1,stable,0.5491041725115687,1124.1019108236626,625.8303720829481,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_232a6014_0,stable,0.41906849408627955,492.2528638369083,323.4976083542849,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_232a6014_1,stable,0.514559422836481,377.83938071535596,238.71480273784672,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_23613d49_0,stable,0.32797339040913037,399.9664515729426,258.3428574836099,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_23613d49_1,stable,0.45776431667578643,344.0965019576717,212.12173038084194,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_244c2f1b_0,stable,0.5971583916997332,391.51966123390787,162.52706785736962,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_244c2f1b_1,stable,0.3651219007233045,478.3215930723852,329.01851703512637,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2528513d_0,stable,0.14130009183120953,1360.1137221088156,1142.7263550982077,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2528513d_1,stable,0.13149559152907592,1265.9964651509006,1088.350885140361,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_252e7623_0,other,0.671012785178502,79.45413737522166,25.422160271450288,가구,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_252e7623_1,volatile,0.6455916222207174,87.44166631840814,9.663720930197675,가구,0.1,0.1,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_259f7b5e_0,stable,0.39478023712870475,743.5559984917082,491.0890945330152,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_259f7b5e_1,stable,0.3083338256023437,927.4390233814955,669.0351256906404,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_25c5c91f_0,stable,0.2082412070686709,2644.345822799775,2203.5403619220447,컴퓨터 및 주변기기,0.1,0.06,True,3159.2240980184392,1.05,,True,137.2258873824915,1.05,
k_25c5c91f_1,stable,0.2630595735494395,2696.199760395211,2031.5166889153857,컴퓨터 및 주변기기,0.1,0.06,True,2569.428647709894,1.05,,False,0.0,1.05,가계비 충당 불가
k_25cf099d_0,stable,0.19855305877845272,231.20103282193517,186.91587079328758,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_25cf099d_1,stable,0.45095339650437094,249.5746294604499,106.1015516115395,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_25e6ffe9_0,stable,0.34312141315139477,734.4783918923754,485.03990077031216,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_25e6ffe9_1,stable,0.4773555933118994,541.0557042849945,356.43624296431096,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_26223717_0,growth,0.6062345453985042,124.84821700624644,56.50479868715857,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_26223717_1,stable,0.6122185246261997,197.5483777828335,62.3738328856952,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_26d8a1c7_0,stable,0.3314999770551809,791.9262242756365,587.498632419508,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_26d8a1c7_1,stable,0.26898887330000765,624.7878556036034,489.39669035787415,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_270297ea_0,stable,0.4733368128384195,881.8870730406406,534.069180069011,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_270297ea_1,stable,0.43722966417365605,706.2444192687279,425.2112700941322,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2709af95_0,stable,0.5372158745617347,193.46016398361743,122.92805585259865,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2709af95_1,stable,0.5031017489190908,183.02037664700754,80.69635611814674,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_282f23a9_0,stable,0.31779373470161965,620.1935594070842,448.8685027979104,음·식료품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_282f23a9_1,stable,0.2700927341937966,708.067822052347,510.4179773046674,음·식료품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_28ea411b_0,stable,0.512906141193846,166.2838418769277,119.67649387201982,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_28ea411b_1,decline,0.5412223443075976,190.77006682554588,141.00287372289287,생활용품,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_2a1348e9_0,decline,0.9118057752015837,147.0190030514665,20.76941802069288,가구,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_2a1348e9_1,decline,0.7763176374111492,97.19753695586354,30.896252860207383,가구,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_2a5b78b4_0,stable,0.9946111244355901,1418.2978993011286,378.6257703424841,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2a5b78b4_1,stable,0.9706886615844,1989.8654659583447,720.6799825699524,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,546.034166193959,1.05,
k_2a6fbeaa_0,growth,0.45096010683545557,242.75418095829835,188.84240654715023,가전·전자,0.1,0.05,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_2a6fbeaa_1,stable,0.4887483550802706,272.6655856269855,170.85331298703125,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2b1a40c1_0,stable,0.4890446623528853,684.831070488209,377.4885749040275,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2b1a40c1_1,stable,0.49467915612101965,1008.6946992566105,707.5197983288504,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2b3e4a2a_0,stable,0.5026323931475425,1183.368984641362,741.9741604735458,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2b3e4a2a_1,stable,0.504236063816219,1576.7724116952108,917.5732544570304,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2be17df1_0,stable,0.47432684645522005,274.9180762481822,182.06096002113438,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2be17df1_1,stable,0.5533775928279084,273.3975152172135,108.50552045428365,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2d50d628_0,stable,0.31740073895327686,489.17401798961146,373.0987283057257,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2d50d628_1,stable,0.34581231926550227,394.79813335826873,263.92259140507747,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2dee2ce6_0,stable,0.5616206875580267,801.8883116654414,338.9726367527685,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2dee2ce6_1,decline,0.5820510937165324,868.1141486456376,382.08666964096125,화장품,0.1,0.2,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_2e1c9f22_0,stable,0.2355610258552219,768.8267037934332,556.3484090642047,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2e1c9f22_1,growth,0.2407752956953501,915.5304834231978,651.694433156385,화장품,0.1,0.2,False,0.0,1.1,가계비 충당 불가,False,69.67265338724721,1.1,L_max < 100만
k_2e3be8a9_0,stable,0.5065973926759778,363.8596329507475,190.7927787204538,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2e3be8a9_1,stable,0.5886985756095838,357.9845978105281,185.57403444753422,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_2e90cb16_0,growth,0.3944126293437331,1269.2308494113627,841.3822630606454,가전·전자,0.1,0.05,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_2e90cb16_1,stable,0.33992500025333294,955.1884197987516,677.7112658051428,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_30780969_0,stable,0.2587418642693461,766.3571000616888,573.1650626832171,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_30780969_1,stable,0.23898411305293468,915.5766678130194,661.4057489025498,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_30a2f535_0,stable,0.38160361072917115,471.2519061118589,285.9197206279188,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_30a2f535_1,stable,0.5017120265550097,589.2084109565258,325.22979501875614,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_31344c16_0,other,0.5229624533201052,708.4841531736688,496.4924543495446,가구,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_31344c16_1,stable,0.49586495979403716,601.1569043323398,399.18197299530374,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_318f287a_0,growth,0.41282681446710723,337.74025251248025,237.30079584166117,생활용품,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_318f287a_1,stable,0.41224124510084836,313.05433811298525,179.0526990207897,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_31ae0774_0,other,0.5297404350658891,660.488407655333,461.13904932855144,농축수산물,0.1,0.05,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
